7.515784014184538364e+02
7.515784014184538364e+02
7.515784014184538364e+02
7.515784014184538364e+02
7.515784014184538364e+02
7.515784014184538364e+02
7.515784014184538364e+02
7.515784014184538364e+02
7.511922679278046644e+02
7.462626452246007602e+02
7.338236923027584453e+02
7.196835566889744769e+02
6.988696086075216272e+02
6.782393633961542037e+02
6.585076456272424821e+02
6.417215040515357032e+02
6.202464247858423505e+02
6.037099100889604415e+02
5.893477104181549748e+02
5.688218418232481781e+02
5.498689131093763081e+02
5.305450571342209969e+02
5.118976857208340903e+02
4.951142356004455110e+02
4.802244114200818217e+02
4.650984717955576571e+02
4.496380539201064153e+02
4.371752602379098107e+02
4.240010578263324419e+02
4.124178275825582318e+02
3.961447244288048068e+02
3.793979661899786038e+02
3.632588581338979452e+02
3.478856360801109417e+02
3.344459545881791200e+02
3.213282770504146129e+02
3.082916437407455419e+02
2.955288967600908450e+02
2.829514604061067189e+02
2.697286983122400557e+02
2.562993172520967846e+02
2.462639137318335258e+02
2.358963593041069657e+02
2.268155890528176997e+02
2.191599470069023710e+02
2.115173294785004714e+02
2.051494600258802734e+02
1.969848474605904585e+02
1.900769423707003511e+02
1.822287075601986714e+02
1.737973055528997293e+02
1.642681833497797186e+02
1.530532487501128287e+02
1.417199411811864707e+02
1.307998429225780228e+02
1.206164625858506554e+02
1.114917428064212856e+02
1.035599090670307305e+02
9.685724012394297233e+01
9.097002310721205731e+01
8.444458310402772838e+01
7.790521882255217179e+01
7.048801797634592958e+01
6.209525217400491925e+01
5.397170779954283404e+01
4.624752946662487574e+01
3.878363368322917637e+01
3.159073654370726558e+01
2.482639079714635244e+01
1.841987902037752534e+01
1.841987902037752534e+01
1.841987902037752534e+01
1.640407803579136825e+01
1.460096335247678923e+01
1.433010494436822668e+01
1.347926369037458905e+01
1.323153168692797443e+01
1.259142863233229903e+01
1.246764140199914372e+01
1.246764140199914372e+01
1.028495481461284022e+01
4.578195496797194508e+00
2.177741266280608823e+00
-5.468738480597425816e-02
-3.044217094692771575e+00
-6.298127818026819646e+00
-1.084841845380272751e+01
-1.514068862803558346e+01
-1.897465760068416429e+01
-2.256537320781677636e+01
-2.582267281601059850e+01
-2.872590068945665465e+01
